id,payload
en_265,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Hurricane Irma was the top Google searched term in the U.S. and globally in 2017."", ""Extracted_Claims"": [""Hurricane Irma occurred in 2017"", ""Hurricane Irma was the top searched term on Google in the US in 2017"", ""Hurricane Irma was the top Google searched term globally in 2017""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/0fXN4hBjQQg.mp4""}"
en_266,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Hurricane Irma was an extremely powerful Cape Verde hurricane that caused widespread destruction across its path in early September 2017."", ""Extracted_Claims"": [""Hurricane Irma was a Cape Verde hurricane"", ""Hurricane Irma was extremely powerful"", ""Hurricane Irma caused widespread destruction"", ""Hurricane Irma occurred in early September 2017""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/O4pFdLJmG7M.mp4""}"
en_267,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Irma was the first Category 5 hurricane to strike the Leeward Islands on record, followed by Maria two weeks later."", ""Extracted_Claims"": [""Irma was a Category 5 hurricane"", ""Irma struck the Leeward Islands"", ""Maria struck the Leeward Islands"", ""Maria struck the Leeward Islands two weeks after Irma"", ""Irma was the first recorded Category 5 hurricane to strike the Leeward Islands""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/O4pFdLJmG7M.mp4""}"
en_268,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""At the time, it was considered the most powerful hurricane on record in the open Atlantic region, outside of the Caribbean Sea and Gulf of Mexico, until it was surpassed by Hurricane Dorian two years later."", ""Extracted_Claims"": [""Hurricane Dorian was more powerful than Hurricane Irma"", ""Hurricane Dorian occurred two years after Hurricane Irma"", ""Irma was the most powerful hurricane on record in the open Atlantic region outside of the Caribbean Sea and Gulf of Mexico"", ""Hurricane Dorian surpassed Irma's record"", ""Irma\u2019s record as the strongest hurricane on record in the open Atlantic region lasted two years""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/O4pFdLJmG7M.mp4""}"
en_269,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""It was also the third-strongest Atlantic hurricane at landfall ever recorded, just behind the 1935 Labor Day Hurricane and Dorian."", ""Extracted_Claims"": [""Irma was the third-strongest Atlantic hurricane at landfall ever recorded"", ""Irma occurred in the Atlantic"", ""The 1935 Labor Day Hurricane was stronger than Irma"", ""The 1935 Labor Day Hurricane occurred in the Atlantic"", ""Dorian was stronger than Irma"", ""Dorian occurred in the Atlantic""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/O4pFdLJmG7M.mp4""}"
en_270,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""The ninth named storm, fourth hurricane, second major hurricane, and first Category 5 hurricane of the extremely active 2017 Atlantic hurricane season, Irma caused widespread and catastrophic damage throughout its long lifetime, particularly in the northeastern Caribbean and the Florida Keys."", ""Extracted_Claims"": [""Irma was the ninth named storm of the 2017 Atlantic hurricane season"", ""Irma was the fourth hurricane of the 2017 Atlantic hurricane season"", ""Irma was the second major hurricane of the 2017 Atlantic hurricane season"", ""Irma was the first Category 5 hurricane of the 2017 Atlantic hurricane season"", ""The  2017 Atlantic hurricane season was extremely active"", ""Irma caused widespread damage"", ""Irma caused catastrophic damage"", ""Irma's damage was particularly severe in the northeastern Caribbean"", ""Irma's damage was particularly severe in the Florida Keys"", ""Irma had a long lifetime"", ""Irma occurred during the 2017 Atlantic hurricane season""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/O4pFdLJmG7M.mp4""}"
en_271,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""It was also the most intense hurricane to strike the continental United States since Katrina in 2005, the first major hurricane to make landfall in Florida since Wilma in the same year, and the first Category 4 hurricane to strike the state since Charley in 2004."", ""Extracted_Claims"": [""Hurricane Irma struck the continental United States"", ""Hurricane Irma was more intense than any hurricane that hit the continental United States since 2005"", ""Hurricane Irma made landfall in Florida"", ""Hurricane Irma was a Category 4 hurricane when it struck Florida"", ""Hurricane Katrina struck the continental United States"", ""Hurricane Katrina occurred in 2005"", ""Hurricane Wilma occurred in 2017"", ""Hurricane Wilma made landfall in Florida"", ""Hurricane Charley was a Category 4 hurricane when it struck Florida"", ""Hurricane Charley made landfall in Florida"", ""Hurricane Charley occurred in 2004"", ""No Category 4 hurricanes struck Florida from 2004 to 2017"", ""No hurricanes made landfall in Florida between Wilma and Irma""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/O4pFdLJmG7M.mp4""}"
en_272,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""The word Irmageddon was coined soon after the hurricane to describe the damage caused by the hurricane."", ""Extracted_Claims"": [""The word Irmageddon was coined in 2017"", ""The word Irmageddon describes damage caused by Irma"", ""Irma caused damage""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/O4pFdLJmG7M.mp4""}"
en_273,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Irma developed from a tropical wave near the Cape Verde Islands on August 30."", ""Extracted_Claims"": [""Irma developed near the Cape Verde Islands"", ""Irma developed from a tropical wave"", ""Irma developed on August 30""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/O4pFdLJmG7M.mp4""}"
en_274,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Favorable conditions allowed Irma to rapidly intensify into a Category 3 hurricane on the Saffir\u2013Simpson wind scale by late on August 31."", ""Extracted_Claims"": [""Favorable conditions allowed Irma to rapidly intensify"", ""Irma became a Category 3 hurricane by late August 31"", ""Irma became a Category 3 hurricane on the Saffir-Simpson wind scale"", ""The Saffir-Simpson wind scale measure the intensity of hurricanes""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/O4pFdLJmG7M.mp4""}"
en_275,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""The storm's intensity fluctuated between Categories 2 and 3 for the next several days, due to a series of eyewall replacement cycles."", ""Extracted_Claims"": [""Irma\u2019s intensity fluctuated between September 1 and September 3"", ""Irma\u2019s intensity fluctuated between a Category 2 and a Category 3 hurricane"", ""Irma\u2019s intensity fluctuation was caused by a series of eyewall replacement cycles"", ""Irma experienced a series of eyeball replacement cycles""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/O4pFdLJmG7M.mp4""}"
en_276,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""On September 4, Irma resumed intensifying, becoming a Category 5 hurricane by early on the next day."", ""Extracted_Claims"": [""Irma resumed intensifying on September 4"", ""Irma became a Category 5 hurricane by early September 5"", ""Irma became a Category 5 hurricane""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/O4pFdLJmG7M.mp4""}"
en_277,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Early on September 6, Irma peaked with 1-minute sustained winds of and a minimum pressure of ."", ""Extracted_Claims"": [""Irma\u2019s intensity peaked on September 6"", ""Irma's highest 1-minute sustained winds was 180 mph"", ""Irma's highest minimum pressure was 914 hPa""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/O4pFdLJmG7M.mp4""}"
en_278,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Irma was the second-most intense tropical cyclone worldwide in 2017 in terms of barometric pressure, and the strongest worldwide in 2017 in terms of wind speed."", ""Extracted_Claims"": [""Irma was the second-most intense tropical cyclone by barometric pressure worldwide in 2017"", ""Irma was the strongest tropical cyclone by wind speed worldwide in 2017"", ""Irma occurred in 2017""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/O4pFdLJmG7M.mp4""}"
en_279,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Another eyewall replacement cycle caused Irma to weaken back to a Category 4 hurricane, but the storm re-attained Category 5 status before making landfall in Cuba."", ""Extracted_Claims"": [""Irma experienced an eyewall replacement cycle"", ""An eyewall replacement cycle caused Irma weaken"", ""Irma weakened from a Category 5 to Category 4 hurricane"", ""Irma regained Category 5 status before making landfall in Cuba"", ""Irma made landfall in Cuba""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/O4pFdLJmG7M.mp4""}"
en_280,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Although Irma briefly weakened to a Category 2 storm while making landfall on Cuba, the system re-intensified to Category 4 status as it crossed the warm waters of the Straits of Florida, before making landfall on Cudjoe Key on September 10."", ""Extracted_Claims"": [""Irma made landfall on Cuba"", ""Irma weakened to a Category 2 storm while making landfall on Cuba"", ""Irma regained Category 4 status"", ""Irma cross the Straits of Florida"", ""Irma made landfall on Cudjoe Key"", ""Irma made landfall on Cudjoe Key on September 10"", ""Irma made landfall on Cudjoe Key after crossing the Straits of Florida"", ""The warm waters of the Straits of Florida helped Irma re-intensify to Category 4""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/O4pFdLJmG7M.mp4""}"
en_281,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Irma then weakened to Category 3 status, prior to another landfall in Florida on Marco Island later that day."", ""Extracted_Claims"": [""Irma weakened to Category 3 on September 10"", ""Irma made landfall in Florida before landfall at Marco Island"", ""Irma made landfall at Marco Island"", ""Irma made landfall at Marco Island on September 10"", ""Irma made landfall on Marco Island as a Category 3 hurricane""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/O4pFdLJmG7M.mp4""}"
en_282,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""The system degraded into a remnant low over Alabama and ultimately dissipated on September 13 over Missouri."", ""Extracted_Claims"": [""Irma degraded into a remnant low over Alabama"", ""Irma degraded into a remnant low"", ""Irma dissipated over Missouri"", ""Irma dissipated on September 13""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/O4pFdLJmG7M.mp4""}"
en_283,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""The storm caused catastrophic damage in Barbuda, Saint Barth\u00e9lemy, Saint Martin, Anguilla, and the Virgin Islands as a Category 5 hurricane."", ""Extracted_Claims"": [""Irma caused catastrophic damage"", ""Irma caused catastrophic damage in Barbuda"", ""Irma caused catastrophic damage in Saint Barth\u00e9lemy"", ""Irma caused catastrophic damage in Saint Martin"", ""Irma caused catastrophic damage in Anguilla"", ""Irma caused catastrophic damage in the Virgin Islands"", ""Irma was a Category 5 hurricane"", ""Irma hit Barbuda as a Category 5 hurricane"", ""Irma hit Saint Barth\u00e9lemy as a Category 5 hurricane"", ""Irma hit Saint Martin as a Category 5 hurricane"", ""Irma hit Anguilla as a Category 5 hurricane"", ""Irma hit Virgin Islands as a Category 5 hurricane""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/O4pFdLJmG7M.mp4""}"
en_284,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""The hurricane caused at least 134 deaths: one in Anguilla; one in Barbados; three in Barbuda; four in the British Virgin Islands; 10 in Cuba; 11 in the French West Indies; one in Haiti; three in Puerto Rico; four on the Dutch side of Sint Maarten; 92 in the contiguous United States, and four in the U.S. Virgin Islands."", ""Extracted_Claims"": [""Irma caused at least 134 deaths"", ""Irma caused one death in Anguilla"", ""Irma caused one death in Barbados"", ""Irma caused three deaths in Barbuda"", ""Irma caused four deaths in the British Virgin Islands"", ""Irma caused 10 deaths in Cuba"", ""Irma caused 11 deaths in French West Indies"", ""Irma caused one death in Haiti"", ""Irma caused three deaths in Puerto Rico"", ""Irma caused four deaths on the Dutch side of Sint Maarten"", ""Irma caused 92 deaths in the contiguous United States"", ""Irma caused four deaths in the U.S. Virgin Islands"", ""Irma made landfall in Anguilla"", ""Irma made landfall in Barbados"", ""Irma made landfall in Barbuda"", ""Irma made landfall in the British Virgin Islands"", ""Irma made landfall in Cuba"", ""Irma made landfall in French West Indies"", ""Irma made landfall in Haiti"", ""Irma made landfall in Puerto Rico"", ""Irma made landfall on the Dutch side of Sint Maarten"", ""Irma made landfall in the contiguous United States"", ""Irma made landfall in the U.S. Virgin Islands""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/O4pFdLJmG7M.mp4""}"
en_285,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Hurricane Irma was the top Google searched term in the U.S. and globally in 2017."", ""Extracted_Claims"": [""Hurricane Irma occurred in 2017"", ""Hurricane Irma was the top searched term on Google in the US in 2017"", ""Hurricane Irma was the top Google searched term globally in 2017""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/O4pFdLJmG7M.mp4""}"
en_286,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Hurricane Irma was an extremely powerful Cape Verde hurricane that caused widespread destruction across its path in early September 2017."", ""Extracted_Claims"": [""Hurricane Irma was a Cape Verde hurricane"", ""Hurricane Irma was extremely powerful"", ""Hurricane Irma caused widespread destruction"", ""Hurricane Irma occurred in early September 2017""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/dA5qYrboTUE.mp4""}"
en_287,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Irma was the first Category 5 hurricane to strike the Leeward Islands on record, followed by Maria two weeks later."", ""Extracted_Claims"": [""Irma was a Category 5 hurricane"", ""Irma struck the Leeward Islands"", ""Maria struck the Leeward Islands"", ""Maria struck the Leeward Islands two weeks after Irma"", ""Irma was the first recorded Category 5 hurricane to strike the Leeward Islands""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/dA5qYrboTUE.mp4""}"
en_288,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""At the time, it was considered the most powerful hurricane on record in the open Atlantic region, outside of the Caribbean Sea and Gulf of Mexico, until it was surpassed by Hurricane Dorian two years later."", ""Extracted_Claims"": [""Hurricane Dorian was more powerful than Hurricane Irma"", ""Hurricane Dorian occurred two years after Hurricane Irma"", ""Irma was the most powerful hurricane on record in the open Atlantic region outside of the Caribbean Sea and Gulf of Mexico"", ""Hurricane Dorian surpassed Irma's record"", ""Irma\u2019s record as the strongest hurricane on record in the open Atlantic region lasted two years""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/dA5qYrboTUE.mp4""}"
en_289,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""It was also the third-strongest Atlantic hurricane at landfall ever recorded, just behind the 1935 Labor Day Hurricane and Dorian."", ""Extracted_Claims"": [""Irma was the third-strongest Atlantic hurricane at landfall ever recorded"", ""Irma occurred in the Atlantic"", ""The 1935 Labor Day Hurricane was stronger than Irma"", ""The 1935 Labor Day Hurricane occurred in the Atlantic"", ""Dorian was stronger than Irma"", ""Dorian occurred in the Atlantic""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/dA5qYrboTUE.mp4""}"
en_290,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""The ninth named storm, fourth hurricane, second major hurricane, and first Category 5 hurricane of the extremely active 2017 Atlantic hurricane season, Irma caused widespread and catastrophic damage throughout its long lifetime, particularly in the northeastern Caribbean and the Florida Keys."", ""Extracted_Claims"": [""Irma was the ninth named storm of the 2017 Atlantic hurricane season"", ""Irma was the fourth hurricane of the 2017 Atlantic hurricane season"", ""Irma was the second major hurricane of the 2017 Atlantic hurricane season"", ""Irma was the first Category 5 hurricane of the 2017 Atlantic hurricane season"", ""The  2017 Atlantic hurricane season was extremely active"", ""Irma caused widespread damage"", ""Irma caused catastrophic damage"", ""Irma's damage was particularly severe in the northeastern Caribbean"", ""Irma's damage was particularly severe in the Florida Keys"", ""Irma had a long lifetime"", ""Irma occurred during the 2017 Atlantic hurricane season""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/dA5qYrboTUE.mp4""}"
en_291,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""It was also the most intense hurricane to strike the continental United States since Katrina in 2005, the first major hurricane to make landfall in Florida since Wilma in the same year, and the first Category 4 hurricane to strike the state since Charley in 2004."", ""Extracted_Claims"": [""Hurricane Irma struck the continental United States"", ""Hurricane Irma was more intense than any hurricane that hit the continental United States since 2005"", ""Hurricane Irma made landfall in Florida"", ""Hurricane Irma was a Category 4 hurricane when it struck Florida"", ""Hurricane Katrina struck the continental United States"", ""Hurricane Katrina occurred in 2005"", ""Hurricane Wilma occurred in 2017"", ""Hurricane Wilma made landfall in Florida"", ""Hurricane Charley was a Category 4 hurricane when it struck Florida"", ""Hurricane Charley made landfall in Florida"", ""Hurricane Charley occurred in 2004"", ""No Category 4 hurricanes struck Florida from 2004 to 2017"", ""No hurricanes made landfall in Florida between Wilma and Irma""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/dA5qYrboTUE.mp4""}"
en_292,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""The word Irmageddon was coined soon after the hurricane to describe the damage caused by the hurricane."", ""Extracted_Claims"": [""The word Irmageddon was coined in 2017"", ""The word Irmageddon describes damage caused by Irma"", ""Irma caused damage""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/dA5qYrboTUE.mp4""}"
en_293,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Irma developed from a tropical wave near the Cape Verde Islands on August 30."", ""Extracted_Claims"": [""Irma developed near the Cape Verde Islands"", ""Irma developed from a tropical wave"", ""Irma developed on August 30""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/dA5qYrboTUE.mp4""}"
en_294,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Favorable conditions allowed Irma to rapidly intensify into a Category 3 hurricane on the Saffir\u2013Simpson wind scale by late on August 31."", ""Extracted_Claims"": [""Favorable conditions allowed Irma to rapidly intensify"", ""Irma became a Category 3 hurricane by late August 31"", ""Irma became a Category 3 hurricane on the Saffir-Simpson wind scale"", ""The Saffir-Simpson wind scale measure the intensity of hurricanes""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/dA5qYrboTUE.mp4""}"
en_295,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""The storm's intensity fluctuated between Categories 2 and 3 for the next several days, due to a series of eyewall replacement cycles."", ""Extracted_Claims"": [""Irma\u2019s intensity fluctuated between September 1 and September 3"", ""Irma\u2019s intensity fluctuated between a Category 2 and a Category 3 hurricane"", ""Irma\u2019s intensity fluctuation was caused by a series of eyewall replacement cycles"", ""Irma experienced a series of eyeball replacement cycles""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/dA5qYrboTUE.mp4""}"
en_296,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""On September 4, Irma resumed intensifying, becoming a Category 5 hurricane by early on the next day."", ""Extracted_Claims"": [""Irma resumed intensifying on September 4"", ""Irma became a Category 5 hurricane by early September 5"", ""Irma became a Category 5 hurricane""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/dA5qYrboTUE.mp4""}"
en_297,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Early on September 6, Irma peaked with 1-minute sustained winds of and a minimum pressure of ."", ""Extracted_Claims"": [""Irma\u2019s intensity peaked on September 6"", ""Irma's highest 1-minute sustained winds was 180 mph"", ""Irma's highest minimum pressure was 914 hPa""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/dA5qYrboTUE.mp4""}"
en_298,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Irma was the second-most intense tropical cyclone worldwide in 2017 in terms of barometric pressure, and the strongest worldwide in 2017 in terms of wind speed."", ""Extracted_Claims"": [""Irma was the second-most intense tropical cyclone by barometric pressure worldwide in 2017"", ""Irma was the strongest tropical cyclone by wind speed worldwide in 2017"", ""Irma occurred in 2017""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/dA5qYrboTUE.mp4""}"
en_299,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Another eyewall replacement cycle caused Irma to weaken back to a Category 4 hurricane, but the storm re-attained Category 5 status before making landfall in Cuba."", ""Extracted_Claims"": [""Irma experienced an eyewall replacement cycle"", ""An eyewall replacement cycle caused Irma weaken"", ""Irma weakened from a Category 5 to Category 4 hurricane"", ""Irma regained Category 5 status before making landfall in Cuba"", ""Irma made landfall in Cuba""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/dA5qYrboTUE.mp4""}"
en_300,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Although Irma briefly weakened to a Category 2 storm while making landfall on Cuba, the system re-intensified to Category 4 status as it crossed the warm waters of the Straits of Florida, before making landfall on Cudjoe Key on September 10."", ""Extracted_Claims"": [""Irma made landfall on Cuba"", ""Irma weakened to a Category 2 storm while making landfall on Cuba"", ""Irma regained Category 4 status"", ""Irma cross the Straits of Florida"", ""Irma made landfall on Cudjoe Key"", ""Irma made landfall on Cudjoe Key on September 10"", ""Irma made landfall on Cudjoe Key after crossing the Straits of Florida"", ""The warm waters of the Straits of Florida helped Irma re-intensify to Category 4""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/dA5qYrboTUE.mp4""}"
en_301,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Irma then weakened to Category 3 status, prior to another landfall in Florida on Marco Island later that day."", ""Extracted_Claims"": [""Irma weakened to Category 3 on September 10"", ""Irma made landfall in Florida before landfall at Marco Island"", ""Irma made landfall at Marco Island"", ""Irma made landfall at Marco Island on September 10"", ""Irma made landfall on Marco Island as a Category 3 hurricane""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/dA5qYrboTUE.mp4""}"
en_302,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""The system degraded into a remnant low over Alabama and ultimately dissipated on September 13 over Missouri."", ""Extracted_Claims"": [""Irma degraded into a remnant low over Alabama"", ""Irma degraded into a remnant low"", ""Irma dissipated over Missouri"", ""Irma dissipated on September 13""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/dA5qYrboTUE.mp4""}"
en_303,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""The storm caused catastrophic damage in Barbuda, Saint Barth\u00e9lemy, Saint Martin, Anguilla, and the Virgin Islands as a Category 5 hurricane."", ""Extracted_Claims"": [""Irma caused catastrophic damage"", ""Irma caused catastrophic damage in Barbuda"", ""Irma caused catastrophic damage in Saint Barth\u00e9lemy"", ""Irma caused catastrophic damage in Saint Martin"", ""Irma caused catastrophic damage in Anguilla"", ""Irma caused catastrophic damage in the Virgin Islands"", ""Irma was a Category 5 hurricane"", ""Irma hit Barbuda as a Category 5 hurricane"", ""Irma hit Saint Barth\u00e9lemy as a Category 5 hurricane"", ""Irma hit Saint Martin as a Category 5 hurricane"", ""Irma hit Anguilla as a Category 5 hurricane"", ""Irma hit Virgin Islands as a Category 5 hurricane""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/dA5qYrboTUE.mp4""}"
en_304,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""The hurricane caused at least 134 deaths: one in Anguilla; one in Barbados; three in Barbuda; four in the British Virgin Islands; 10 in Cuba; 11 in the French West Indies; one in Haiti; three in Puerto Rico; four on the Dutch side of Sint Maarten; 92 in the contiguous United States, and four in the U.S. Virgin Islands."", ""Extracted_Claims"": [""Irma caused at least 134 deaths"", ""Irma caused one death in Anguilla"", ""Irma caused one death in Barbados"", ""Irma caused three deaths in Barbuda"", ""Irma caused four deaths in the British Virgin Islands"", ""Irma caused 10 deaths in Cuba"", ""Irma caused 11 deaths in French West Indies"", ""Irma caused one death in Haiti"", ""Irma caused three deaths in Puerto Rico"", ""Irma caused four deaths on the Dutch side of Sint Maarten"", ""Irma caused 92 deaths in the contiguous United States"", ""Irma caused four deaths in the U.S. Virgin Islands"", ""Irma made landfall in Anguilla"", ""Irma made landfall in Barbados"", ""Irma made landfall in Barbuda"", ""Irma made landfall in the British Virgin Islands"", ""Irma made landfall in Cuba"", ""Irma made landfall in French West Indies"", ""Irma made landfall in Haiti"", ""Irma made landfall in Puerto Rico"", ""Irma made landfall on the Dutch side of Sint Maarten"", ""Irma made landfall in the contiguous United States"", ""Irma made landfall in the U.S. Virgin Islands""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/dA5qYrboTUE.mp4""}"
en_305,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Hurricane Irma was the top Google searched term in the U.S. and globally in 2017."", ""Extracted_Claims"": [""Hurricane Irma occurred in 2017"", ""Hurricane Irma was the top searched term on Google in the US in 2017"", ""Hurricane Irma was the top Google searched term globally in 2017""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/dA5qYrboTUE.mp4""}"
en_306,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Hurricane Irma was an extremely powerful Cape Verde hurricane that caused widespread destruction across its path in early September 2017."", ""Extracted_Claims"": [""Hurricane Irma was a Cape Verde hurricane"", ""Hurricane Irma was extremely powerful"", ""Hurricane Irma caused widespread destruction"", ""Hurricane Irma occurred in early September 2017""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/K9AY5rlosRY.mp4""}"
en_307,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""Irma was the first Category 5 hurricane to strike the Leeward Islands on record, followed by Maria two weeks later."", ""Extracted_Claims"": [""Irma was a Category 5 hurricane"", ""Irma struck the Leeward Islands"", ""Maria struck the Leeward Islands"", ""Maria struck the Leeward Islands two weeks after Irma"", ""Irma was the first recorded Category 5 hurricane to strike the Leeward Islands""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/K9AY5rlosRY.mp4""}"
en_308,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""At the time, it was considered the most powerful hurricane on record in the open Atlantic region, outside of the Caribbean Sea and Gulf of Mexico, until it was surpassed by Hurricane Dorian two years later."", ""Extracted_Claims"": [""Hurricane Dorian was more powerful than Hurricane Irma"", ""Hurricane Dorian occurred two years after Hurricane Irma"", ""Irma was the most powerful hurricane on record in the open Atlantic region outside of the Caribbean Sea and Gulf of Mexico"", ""Hurricane Dorian surpassed Irma's record"", ""Irma\u2019s record as the strongest hurricane on record in the open Atlantic region lasted two years""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/K9AY5rlosRY.mp4""}"
en_309,"{""Wiki_Title"": ""Hurricane Irma"", ""Claim_Sentence"": ""It was also the third-strongest Atlantic hurricane at landfall ever recorded, just behind the 1935 Labor Day Hurricane and Dorian."", ""Extracted_Claims"": [""Irma was the third-strongest Atlantic hurricane at landfall ever recorded"", ""Irma occurred in the Atlantic"", ""The 1935 Labor Day Hurricane was stronger than Irma"", ""The 1935 Labor Day Hurricane occurred in the Atlantic"", ""Dorian was stronger than Irma"", ""Dorian occurred in the Atlantic""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/K9AY5rlosRY.mp4""}"
